id_auction,title,present_price,visits_number,end_date
2095597722,"ARGENTINA 1.000 1000 Pesos  2023  P. 367  ""serie A""    *sig. Moreau - Pesce*    UNC",7,6,2026-05-09 00:00:00
2095597731,"ARGENTINA 1.000 1000 Pesos  2022  P. 366  ""serie IA""    *sig. Pesce - Massa*    UNC",18,3,2026-05-07 00:00:00
2095597740,"ARGENTINA 50 Pesos 2003 - 2015  P. 356  ""sig. del Pont - Dominguez""    UNC",8,8,2026-05-06 21:54:00
2095597743,ARGENTINA 5 Centavos 19.5.1892  P. 213  *scarce*   VF,34.5,4,2026-05-07 00:00:00
2095597746,"ARGENTINA  100 australes  1991  P. S 2715  ""Provincia de Tucuman""       UNC",1.5,,2026-05-09 00:00:00
2095597749,"ARGENTINA 100 Pesos 2016  P. 358  ""serie AA""    ""with tactile lines for blinds""      UNC",14.5,11,2026-05-08 00:00:00
2095597755,"ARGENTINA   20 Pesos 2014   P. 355  ""serie  D""   UNC",5.5,3,2026-05-09 00:00:00
2095597758,"ARGENTINA  1 austral 1987  P. S 2612  ""Provincia de Salta""     UNC",1.5,1,2026-05-09 00:00:00
2095597761,"ARGENTINA  500 Pesos 1977  P. 303  ""serie A""    UNC",1.5,2,2026-05-09 00:00:00
2095597770,"ARGENTINA 5 Pesos 2012  P. 353  ""serie H""    UNC",3.5,3,2026-06-01 00:00:00
2095597773,ARGENTINA  5.000   5000 Pesos Argentinos  1985   P. 318  *serie A*   UNC,8,1,2026-05-09 00:00:00
2095597776,"ARGENTINA  500 Pesos  2021  P. 365  ""serie L""    *sig. Pesce - Massa*    UNC",14.5,7,2026-05-08 00:00:00
2095597779,"ARGENTINA  50 pesos  1976  P. 301  ""sig. Camps - Diz""     UNC   [MM-Money]",1.5,2,2026-05-06 00:00:00
2095597782,"ARGENTINA 5 Pesos Argentinos  1983  P. 312  ""sig. Lopez - Vazquez""    UNC",1.5,1,2026-05-09 00:00:00
2095597785,"ARGENTINA  2 Pesos  1992  P. 340  ""sig. Murolo - Fernandez""       XF +",8,6,2026-05-06 01:00:00
2095597788,ARGENTINA  5 Pesos  1971   P.  288  L. 18.188     UNC,6,6,2026-06-01 00:00:00
2095597791,"ARGENTINA  1 Peso 1951 ""Leyes 12.962 Y 13.571""   P.  262   XF+",3.5,3,2026-05-05 00:00:00
2095597797,"ARGENTINA 1 Peso Convertible 1994  P. 339  ""sig. Fernandez - Menem""    UNC",3.5,8,2026-05-09 00:00:00
2095597800,ARGENTINA 500 Australes 1990  P. 328   UNC,1.5,1,2026-05-09 00:00:00
2095597803,"ARGENTINA 1 Peso Convertible 1992 P. 339  ""sig. Murolo - Fernandez""    AU",3.5,8,2026-05-09 00:00:00
2095597806,"ARGENTINA 10 Australes  1987   P. 325   ""serie C""   UNC",1.5,1,2026-05-08 00:00:00
2095597809,ARGENTINA  1 Peso 1974   P.  293  L. 18.188/69     AU,1.5,5,2026-06-01 00:00:00
2095597812,ARGENTINA  5 Pesos 1974   P.  294  L. 18.188/69     UNC,1.5,2,2026-06-01 00:00:00
2095597815,ARGENTINA 100 Pesos 2018  P. 363 A   UNC,7,,2026-05-10 01:00:00
2095597821,"ARGENTINA 50 pesos 2015 P. 362  *commemorative*   ""serie A""    UNC",9.5,5,2026-05-10 00:00:00
2095597824,"ARGENTINA 50 pesos 2001 P. S NL Banco de la Nacion  ""LECOP""   XF   [MM-Money]",8.5,7,2026-05-10 00:00:00
2095597827,"ARGENTINA 5 Pesos 1996  P.  341 ""serie C""   ""sig. Fernandez - Ruckauf""  *scarce note*   XF",24,7,2026-06-01 00:00:00
2095597830,"ARGENTINA 1.000 1000 Australes 1989 P. 329  ""serie B""   *brown rosette*    UNC",4,6,2026-05-10 00:00:00
2095597833,ARGENTINA 50 pesos 2015 P. 362  *commemorative*  lucky serial  06868808   UNC,14.5,7,2026-05-10 00:00:00
2095597839,"ARGENTINA 10 Pesos 2014  P. 354  ""serie M""    UNC   [MM-Money]",3.5,,2026-05-06 00:00:00
2095597842,"ARGENTINA 10 pesos 2016  P. 360  ""serie A""    UNC",3.5,,2026-05-09 00:00:00
2095597845,"ARGENTINA 100 Pesos 2013 P. 358  ""serie E""    XF+",4.5,6,2026-05-09 00:00:00
2095597857,ARGENTINA  5 Pesos  1960  P. 275  dirty  - stains   AU \ UNC,5.5,10,2026-05-06 00:00:00
2095597851,"ARGENTINA 5 Pesos 2005  P. 353  ""serie E""    UNC",3.5,3,2026-05-09 00:00:00
2095597854,"ARGENTINA 2 Pesos 2005  P. 352  ""serie F""    UNC",2.5,6,2026-05-09 00:00:00
2095597860,"ARGENTINA 100 Pesos 1967  P. 277  ""serie F""    UNC",8,8,2026-05-09 00:00:00
2095597863,ARGENTINA 5 pesos 2015  P. 359  Serie A  UNC,1.5,3,2026-05-10 00:00:00
2095597866,ARGENTINA 10 Australes \ 10.000 Pesos 1985 P. 322 c  UNC,8,,2026-05-10 00:00:00
2095597869,"ARGENTINA 1 Austral  1986 P. 323  ""serie C""    UNC",1.5,3,2026-05-10 00:00:00
2095597872,"ARGENTINA  500 Pesos 1982  P. 303  ""serie D""    UNC",1.5,2,2026-05-10 00:00:00
2095597875,ARGENTINA 50 Pesos 2018 P. 363 UNC,5.5,1,2026-05-07 21:54:00
2095597878,"ARGENTINA  200 pesos  2016   P. 364  ""serie A""   UNC",25,3,2026-05-10 00:00:00
2095597881,ARGENTINA 10 Pesos 1976 Ley 18.188/69 P. 295 Serie D  UNC,3.5,7,2026-05-10 00:00:00
2095597884,ARGENTINA 50 Australes 1988 P. 326 b Serie A  UNC,1.5,3,2026-05-10 00:00:00
2095597890,ARGENTINA 1.000 1000 Pesos Argentinos 1984 P. 317 Serie D  UNC,4.5,3,2026-05-10 00:00:00
2095597896,ARGENTINA 10 Pesos 1973 Ley 18.188 P. 289 Serie B UNC,4.5,5,2026-05-10 00:00:00
2095597899,ARGENTINA 1 Peso 1972 Ley 18.888 P. 287 Serie C  UNC,3.5,3,2026-05-10 00:00:00
2095597902,"ARGENTINA  500 Pesos  1979  P. 303  ""serie C""    UNC",1.5,3,2026-05-10 00:00:00
2095597998,ARGENTINA 1.000 1000 Pesos 1981 P. 304 Serie H UNC,2.5,4,2026-05-10 00:00:00
2095597905,ARGENTINA 100 Pesos 1966 Ley 12.962 & 13.571 P. 272 Serie E  XF- AU sig. variety,7,3,2026-05-10 00:00:00
2095597908,ARGENTINA 100 Pesos 1962 Ley 12.962 & 13.571 P. 272 Serie C  XF  sig. Variety,6,6,2026-05-10 00:00:00
2095597911,ARGENTINA 100 Pesos 1964 Ley 12.962 & 13.571 P. 272 Serie D  aXF,6,10,2026-05-10 00:00:00
2095597917,ARGENTINA 1.000 1000 Pesos 1965 Ley 12.962 Y 13.571 P. 274 serie C  *sig. Mastropierro - Elizalde*  XF,21,13,2026-05-10 00:00:00
2095597920,ARGENTINA 5 Pesos 1956 Ley 12.962 & 13.571 P. 264 Serie H   VF,7,10,2026-05-10 00:00:00
2095597923,ARGENTINA 100 Pesos 1963 Ley 12.962 & 13.571 P. 272 Serie C  AU sig. Variety,7,5,2026-05-10 00:00:00
2095597926,ARGENTINA 5 Pesos 27.3.1947 P. 258 Serie F  VF,11.5,6,2026-05-10 00:00:00
2095597935,ANGOLA  500  Escudos   10.6.1973    P.  107     XF,6,10,2026-05-06 00:00:00
2095597938,ARGENTINA 1 Peso 1956 Ley 12.962 & 13.571 P. 263 b  XF,5.5,10,2026-05-10 00:00:00
2095597944,ANGOLA 5 Kwanzas  10.2012  P. 151 A   UNC,2.5,14,2026-05-07 00:00:00
2095597950,ANGOLA 5 Kwanzas  5.2010  P. 144    aUNC,4.5,8,2026-05-08 00:00:00
2095597956,ANGOLA  500  Kwanzas  4.2.1991   P. 128   UNC,14.5,17,2026-06-01 00:00:00
2095597947,ANGOLA  50  Kwanzas  11.11.1976   P. 110    XF+ \ AU,21.5,11,2026-05-08 00:00:00
2095597953,"ANGOLA  2.000  2000 Kwanzas  10.2012  P. 157 b  ""sig. da Silva""   aXF   [MM-Money]",14.5,33,2026-05-10 00:00:00
2095597965,ANGOLA 1.000 1000  Kwanzas  14.8.1979   P. 117  VF,4.5,17,2026-05-08 00:00:00
2095597971,ANGOLA  1.000  1000  Escudos 24.11.1972    P. 103    XF,7,20,2026-05-08 00:00:00
2095597977,ANGOLA  50 Escudos 10.6.1962    P. 93   Fine,2.5,15,2026-05-05 00:00:00
2095597980,ANGOLA  2.000  2000 Kwanzas  4.2020  P. 163  new   polymer UNC   [MM-Money],18,15,2026-05-05 00:00:00
2095597983,ANGOLA  5.000  5000 Kwanzas  4.2020  P. 164  new    UNC   [MM-Money],41.5,39,2026-05-08 00:00:00
2095597986,ANGOLA 500 Kwanzas  4.2020  P. 161  new   polymer UNC   [MM-Money],9,13,2026-05-05 00:00:00
2095598001,ANGOLA 5 Kwanzas 10.2012 P. 151 A UNC,1.5,4,2026-05-06 00:00:00
2095598004,ANGOLA 1.000 1000 Escudos 10.6.1973    P. 108    XF,5.5,10,2026-05-08 00:00:00
2095598007,ANGOLA  500.000  500000  Kwanzas  4.2.1991   P. 134   UNC,9.5,21,2026-05-08 00:00:00
2095598010,ANGOLA 1.000   1000 Kwanzas  4.2020  P. 162  new   polymer UNC   [MM-Money],18,13,2026-05-05 00:00:00
2095598016,ANGOLA 200 Kwanzas  4.2020  P. 160  new   polymer UNC   [MM-Money],4.5,27,2026-05-05 00:00:00
2095598019,ANGOLA 1.000.000 1000000 Kwanzas Reajustados 1.5.1995 P.141 UNC,18,19,2026-05-08 00:00:00
2095598022,ANGOLA 100 Kwanzas 10.2012 P. 153 a    UNC,7,6,2026-05-05 00:00:00
2095598025,ANGOLA 50.000   50000  Kwanzas Reajustados  1.5.1995   P. 138   UNC,9.5,8,2026-05-05 00:00:00
2095597992,ANGOLA 10 Kwanzas 10.2012 P. 151 B UNC,2.5,6,2026-05-06 00:00:00
2095598013,ANGOLA  500  Kwanzas 1.2011  P. 149   UNC,19.5,10,2026-05-08 00:00:00
2095598028,ANGOLA 1.000 1000  Kwanzas 7.1.1984 P. 121 a  fine+,11.5,14,2026-05-08 00:00:00
2095598031,ANGOLA 5.000 5000  Novo Kwanza overprint  1991 P. 125  RARE   VF,267,47,2026-05-08 00:00:00
2095598034,ANGOLA 20 Kwanzas 11.11.1976 P. 109  UNC   [MM-Money],21.5,25,2026-05-05 00:00:00
2095598037,ANGOLA 5.000 5000 Kwanzas 10.2012 P. 158 UNC,64,19,2026-05-06 00:00:00
2095598040,ANGOLA 100.000 100000 Kwanzas Reajustados 1.5.1995 P.139 UNC,6,9,2026-05-08 00:00:00
2095598043,ANGOLA 1.000 1000 Kwanzas 10.2012 P. 156 UNC,21.5,11,2026-05-06 00:00:00
2095598046,ANGOLA 500 Kwanzas 10.2012 P. 155 UNC,13.5,12,2026-05-06 00:00:00
2095598049,"ANGOLA 100.000 100000 Kwanzas 4.2.1991 P. 133 x  ""error note""   **RARE**    VF",38,32,2026-05-06 00:00:00
2095598052,ANGOLA 100 Escudos 10.6.1973 P. 106 XF-AU,3.5,24,2026-05-06 00:00:00
2095598058,ANGOLA 1.000 1000 Kwanzas 11.11.1987 P. 121 b VF +,21.5,6,2026-05-06 00:00:00
2095598061,Algeria  100 Dinars  1.11.1970   P. 128 a  *deep brown*     AU+,35,29,2026-05-07 00:00:00
2095598064,ALGERIA 2.000  2000 Dinars   5.7.2020    P. 147   *commemorative*     UNC,33.5,31,2026-05-08 00:00:00
2095598070,"ALGERIA 2 Francs  1944   P.  99   ""scarce""    XF \ AU",21.5,13,2026-06-01 00:00:00
2095598073,ALGERIA 1.000  1000 Francs  1.4.1958    P. 107   *scarce*     F \ VF,63,53,2026-05-07 00:00:00
2095598067,ALGERIA 1.000 1000 Dinars  22.3.2005    P. 143   *commemorative*      UNC,29,28,2026-06-01 00:00:00
2095598076,"ALGERIA 1 Franc  1944   P.  98   ""scarce""    XF \ AU",21.5,16,2026-06-01 00:00:00
2095598079,ALGERIA 1.000 1000 Dinars 1.12.2018 P. NEW UNC,25.5,24,2026-05-09 00:00:00
2095598082,ALGERIA 2.000  2000 Dinars  24.3.2011    P. 144    UNC,35,24,2026-05-10 00:00:00
2095598085,Algeria  100 Dinars  8.6.1982   P. 134     UNC,18,31,2026-06-01 00:00:00
2095598091,ALGERIA 500 Dinars  1.11.2018   P. NEW    UNC,12.5,12,2026-05-09 00:00:00
2095598094,Algeria  500 Dinars 01.11.1970 P. 129  VF +,34,31,2026-06-01 00:00:00
2095598097,"Algeria 200 Dinars  21.05.1992  ""sig. Laksaci - Gerdoud""  P. 138  UNC",7,37,2026-05-07 00:00:00
2095598100,Albania 25 Leke  1976   P.   44  *scarce*     UNC  [MM-Money],35,22,2026-05-04 21:54:00
2095598103,Algeria  200 Dinars 23.03.1983 P. 135  VF +,9,23,2026-06-01 00:00:00
2095598106,Albania  500 leke  2020   P.  77   UNC,10,9,2026-05-08 21:54:00
2095598175,ALGERIA 500 Dinars  10.6.1998   P.  141    UNC,14.5,35,2026-05-10 00:00:00
2095598109,"Albania 100 Leke 1991  P.  47   ""specimen""   *scarce note*    UNC   [MM-Money]",27,34,2026-05-05 21:54:00
2095598121,"Albania  100 leke  1976   P. 46   ""scarce""   UNC",48.5,31,2026-05-07 21:54:00
2095598124,Albania 200 Leke 1996   P. 63   UNC,7,8,2026-05-04 21:54:00
2095598130,"Albania  500 leke  1996   P. 48   ""scarce""   UNC",34,28,2026-05-07 21:54:00
2095598133,Albania  20 Franga 1939   P.  7  VF,21.5,8,2026-05-06 21:54:00
2095598136,Albania 2.000 2000 leke  2020   P. 79      UNC,33,18,2026-05-06 21:54:00
2095598139,Albania 200 Leke  2017   P. 76   polymer   UNC,3.5,17,2026-05-04 21:54:00
2095598142,"Albania  1.000 1000 Leke  1995   P. 61   ""lucky serial   868888""     ""scarce""   XF +          [MM-Money]",85,29,2026-05-04 21:54:00
2095598145,Albania 5 Leke 1976  P. 42  UNC  [MM-Money],2.5,10,2026-05-04 21:54:00
2095598148,Albania 500 Leke 2001  P.  68     UNC,12.5,8,2026-05-10 21:54:00
2095598154,Albania 500 leke 1957 P. 31 spot   UNC,11.5,13,2026-05-09 21:54:00
2095598157,Albania 200 Leke 1994  P. 56   aUNC,14.5,13,2026-05-07 21:54:00
2095598166,Afghanistan 20 afghanis 2008 P. 68 UNC  [MM-Money],2.5,23,2026-05-10 21:54:00
2095598169,Afghanistan 10 afghanis  2002  (1381)  P.  67   UNC,1.5,20,2026-05-10 21:54:00
2095598172,Afghanistan 50 afghanis 1978   P. 54    AU,14,33,2026-05-10 21:54:00
2095598181,Afghanistan 1.000 1000 afghanis 2010  (1389)    P. 77    AU,50,33,2026-05-06 21:54:00
2095598184,Afghanistan 500 afghanis 1979   P. 60      UNC,3,5,2026-05-04 21:54:00
2095598187,Afghanistan  50 afghanis  2004 - 1383   P. 69   UNC,3.5,33,2026-05-10 21:54:00
2095598196,"Afghanistan 50 afghanis 1979   P. 57  ""sig. 2""    UNC",1.5,19,2026-05-05 21:54:00
2095598199,AFGHANISTAN  2 Afghanis  1939   P. 21   aUNC,34,19,2026-06-01 00:00:00
2095598202,Afghanistan 1.000  1000  afghanis 1963  (SH 1342)   P. 42  **rare**   VF \ XF,110,23,2026-05-10 21:54:00
2095598205,Afghanistan  500  afghanis   1979   P. 59  UNC,7,18,2026-05-04 21:54:00
2095598208,Afghanistan 500 afghanis 1977 P. 52    AU + \ UNC,14,11,2026-05-07 21:54:00
2095598247,Afghanistan 10.000  10000 afghanis 1993 P. 63 b  UNC,2.5,11,2026-05-05 21:54:00
2095598214,Afghanistan 5 afghanis 2002 P. 66 UNC,1.5,83,2026-05-06 21:54:00
2095598217,"Afghanistan 1.000 1000 afghanis 1991 P. 61  ""nice serial  45\. 4555455""   UNC",5,4,2026-05-05 21:54:00
2095598223,Afghanistan 50 afghanis 1928 P. 10 b VF,145,37,2026-05-10 21:54:00
2095598226,Afghanistan  500 afghanis 1961  P. 40 A  (SH 1340)  *rare*  VF-,130,10,2026-05-06 21:54:00
2095598229,Afghanistan 100 afghanis 1979  P. 58 a  UNC,1.5,11,2026-05-06 21:54:00
2095598232,Afghanistan 2 afghanis 2002 P. 65 UNC,1.5,17,2026-05-06 21:54:00
2095598235,"Afghanistan 10 afghanis 1977 P. 47c   ""nice serial  0533333""   UNC",5,22,2026-05-04 21:54:00
2095598238,Afghanistan 1.000 1000 afghanis 1991 P. 61 UNC,1.5,15,2026-05-06 21:54:00
2095598241,Afghanistan 100 afghanis 1990 P. 58 b  UNC,1.5,5,2026-05-06 21:54:00
2095598244,AFGHANISTAN  5 Afghanis  1948 P. 29   VF-XF,27,20,2026-05-10 00:00:00
2095598250,Afghanistan 10 afghanis 1975	 P. 47b UNC,6,26,2026-05-04 21:54:00
2095598577,CYPRUS  250 Mils  1.9.1979  P. 41  XF,49,17,2026-05-09 11:45:00
2095598580,CYPRUS 1 £ 1.10.1988  P. 53   VF+,7,23,2026-05-09 01:00:00
2095598583,"CYPRUS  1 £  1.2.1997  P. 57  ""low serial A 000501""   UNC",24.5,3,2026-06-01 01:00:00
2095598586,CYPRUS 1 £ 1.3.1993  P. 53  cut  VF,6,20,2026-05-10 01:00:00
2095598589,CUBA  500 Pesos  2022   P. 131      UNC,14.5,23,2026-05-07 01:00:00
2095598592,"CUBA  1 peso  1975  P. 106    ""commemorative 15th Anniversary Nationalization of Banking""   **scarce**  UNC",30,31,2026-05-08 01:00:00
2095598598,"CYPRUS   5 £  1.6.1979  P. 47  ""serial I""   XF",34,18,2026-05-10 01:00:00
2095598601,CUBA  100 Pesos  2016   P. 129     UNC,11.5,5,2026-05-08 01:00:00
2095598607,CUBA  1.000   1000 Pesos  2023   P. 132      UNC,24.5,21,2026-05-06 01:00:00
2095598610,CUBA  500 Pesos  2022   P. 131   **JZ replacement**     UNC,28,23,2026-05-08 01:00:00
2095598613,CYPRUS 1 £ 1.4.1987  P. 53   VF \ XF,8,5,2026-05-08 01:00:00
2095598619,CUBA  200 Pesos  2022   P. 130      UNC,8,15,2026-05-07 01:00:00
2095598622,"CYPRUS   5 £  1.6.1979  P. 47  ""serial B""   XF",34.5,14,2026-05-07 01:00:00
2095598628,CYPRUS  10 £  1.4.2005  P. 62  UNC,34.5,27,2026-05-07 01:00:00
2095598631,CUBA  20 Pesos Convertibles  2006   P. FX  50     XF+,34.5,19,2026-05-07 01:00:00
2095598634,CUBA 10 pesos covertibles  2013  P. FX  49   XF++     [MM-Money],27,17,2026-05-05 01:00:00
2095598637,CUBA  10 Pesos  fuertes 15.5.1896   P. 49   UNC,56,16,2026-06-01 01:00:00
2095598640,CUBA  5  pesos  1968  P. 103  XF,11.5,8,2026-05-10 01:00:00
2095598643,CUBA 5 Pesos Convertibles  2013  P. FX 48     aAU,11.5,11,2026-05-08 01:00:00
2095598646,CUBA  100 Pesos  2017   P. 129     UNC,11.5,2,2026-05-10 01:00:00
2095598664,CUBA  100 Pesos  2001   P. 124  *rare*     UNC,66,16,2026-05-07 01:00:00
2095598667,CUBA  5 Pesos  1997   P. 116    UNC,3.5,10,2026-05-09 01:00:00
2095598670,CUBA 5 Pesos Convertibles  2017  P. FX 48     XF \ AU,11.5,9,2026-05-07 01:00:00
2095598676,CUBA  10 Pesos 2001   P. 117    UNC,4.5,3,2026-05-09 01:00:00
2095598679,"CUBA  3 Pesos  1995   P. 113   ""first prefix CA 01 - low serial""    UNC",17.909,51,2026-05-09 01:00:00
2095598682,"CUBA 5 Pesos 1985  P. FX 3  ""serie A""  pen    AU",3.5,5,2026-05-06 01:00:00
2095598685,"CUBA 5 Pesos 1985  P. FX 34  ""serie D""     UNC",4.5,3,2026-05-06 01:00:00
2095598688,"CUBA 3 Pesos 1985  P. FX 2  ""serie A""    UNC",2.5,5,2026-05-06 01:00:00
2095598691,"CUBA 10 Pesos 1985  P. FX 4  ""serie A""     UNC",4.5,11,2026-05-06 01:00:00
2095598694,CUBA 3 Pesos 2004  P. 127   *Che*    UNC,1.5,10,2026-05-06 01:00:00
2095598655,CUBA  50 Pesos Convertibles  2006  P. FX 51   pen  **very rare**   VF,140,55,2026-05-07 01:00:00
2095598658,CUBA  20 Pesos Convertibles  2008  P. FX  50     VF \ XF,24.5,17,2026-05-07 01:00:00
2095598661,CUBA 10 pesos  1991  P. 109  VF \ XF     [MM-Money],8,20,2026-05-05 01:00:00
2095598700,CUBA 10 pesos  1968  P. 104  UNC    *specimen*   [MM-Money],19,16,2026-05-05 01:00:00
2095598703,CUBA 10 pesos  1983  P. 104  UNC    *muestra*   [MM-Money],19,13,2026-05-05 01:00:00
2095598709,CUBA 10 pesos  1986  P. 104  UNC    *muestra*   [MM-Money],19,21,2026-05-05 01:00:00
2095598712,"CUBA  1 peso  2003   P. 121  ""nice serial  949999""   UNC",10,22,2026-05-09 01:00:00
2095598715,"CUBA  1 peso  1988  P. 102    ""holy number  xxx786""   UNC",10,20,2026-06-01 01:00:00
2095598718,CUBA  50 Pesos Convertibles  2007  P. FX 51  **very rare**   UNC,286,97,2026-05-05 01:00:00
2095598724,CUBA 1 Peso 1987  P. FX 11  serie C   UNC,2.5,18,2026-05-05 01:00:00
2095598730,"CUBA  5 Pesos 1985  P. FX 7  ""nice serial  760000""    UNC",10,14,2026-05-10 01:00:00
2095598733,"CUBA  10 Pesos 1985  P. FX 8  ""serie B""      UNC",3.5,11,2026-06-01 01:00:00
2095598739,"CUBA  1 peso  2003   P. 121  ""nice serial  950000""   UNC",8,28,2026-05-10 01:00:00
2095598748,"CUBA 20 pesos  1987  P. 105  ""MUESTRA""   UNC",14.5,25,2026-06-01 01:00:00
2095598751,"CUBA 3 Pesos Convertibles 2016  P. FX 47  ""CHE""    AU \ UNC",12.5,15,2026-05-07 01:00:00
2095598754,CUBA  1 peso  2003   P. 121  UNC,2.5,28,2026-05-06 01:00:00
2095598757,CROATIA  50 kuna  9.7.2012  P. 40    AU,14.5,17,2026-05-10 01:00:00
2095598763,CUBA 10 Pesos 1985  P. FX 4  serie A  ink  XF,1.5,1,2026-05-07 01:00:00
2095598766,CROATIA  5 dinara  8.10.1991   P. 17 **B 1 prefix shifting  down  error**  XF,2.5,12,2026-05-07 01:00:00
2095598769,CUBA 1 peso  1979  P. 102  UNC,9,3,2026-06-01 01:00:00
2095598772,"CROATIA  50.000.000  50000000 Dinara 1993   P.  R 14   ""Krajina""   XF",4.5,11,2026-05-06 01:00:00
2095598775,CROATIA 1.000  1000 kuna 26.5.1941  P. 4   AU,10.5,15,2026-05-07 01:00:00
2095598778,"CROATIA 5.000  5000 Dinara 1993   P.  R 20   ""Krajina""   UNC",3.5,5,2026-05-06 01:00:00
2095598781,Croatia 25 Dinara  8.10.1991   P. 19   UNC,1.5,3,2026-05-10 11:45:00
2095598784,"CROATIA 1 Dinar  8.10.1991  P. 16   ""nice serial number 1111112""    UNC",34.5,6,2026-05-09 01:00:00
2095598787,"CROATIA 1.000.000 1000000 Dinara 1993   P.  R 33   ""Krajina""   UNC",6,14,2026-05-06 01:00:00
2095598790,"CROATIA 1 Dinar  8.10.1991  P. 16   ""nice serial number 1111161""    UNC",34.5,11,2026-05-08 01:00:00
2095598796,"CROATIA 1 Dinar  8.10.1991  P. 16   ""nice serial number 1111151""    UNC",34.5,14,2026-05-08 01:00:00
2095598799,"CROATIA 1 Dinar  8.10.1991  P. 16   ""nice serial number 1111141""    UNC",34.5,35,2026-05-08 01:00:00
2095598802,"CROATIA 100.000.000 100000000 Dinara 1993   P.  R 25   ""Krajina""   UNC",6,6,2026-05-06 01:00:00
2095598805,Croatia 2.000 2000 Dinara 1992  P. 23   AU,4.5,22,2026-05-07 11:45:00
2095598808,CROATIA 10 dinara 8.10.1991   P. 18   UNC,1.5,9,2026-05-06 01:00:00
2095598811,CROATIA  100.000  100000 dinara  30.5.1993   P. 27   UNC,1.5,8,2026-05-07 01:00:00
2095598817,"CROATIA 1.000 1000 Dinara 1994   P.  R 30  ""Krajina""  RARE  without serial    UNC",8,18,2026-06-01 01:00:00
2095598820,"CROATIA 1 Dinar  8.10.1991  P. 16   ""nice serial number 1111171""    UNC",34.5,11,2026-05-08 01:00:00
2095598823,"CROATIA 1 Dinar  8.10.1991  P. 16   ""nice serial number 1111181""    UNC",34.5,16,2026-05-08 01:00:00
2095598829,"CROATIA 1 Dinar  8.10.1991  P. 16   ""nice serial number 1111191""    UNC",34.5,38,2026-05-08 01:00:00
2095598832,"CROATIA 1 Dinar  8.10.1991  P. 16   ""nice serial number 1111131""    UNC",34.5,14,2026-05-08 01:00:00
2095598865,CROATIA  20 kuna 31.10.1993  P. 30  *proof trial front and back*    UNC,14.5,74,2026-05-06 01:00:00
2095598835,"CROATIA 50.000.000.000 50000000000 Dinara 1993   P.  R 29  ""Krajina""   UNC",6,11,2026-06-01 01:00:00
2095598838,"CROATIA 10.000.000 10000000 Dinara 1993   P.  R 12  ""Krajina""   aUNC",4.5,11,2026-05-10 01:00:00
2095598841,"CROATIA 1.000.000.000 1000000000 Dinara 1993   P.  R 17  ""Krajina""   *RARE*   ""without serial""   UNC",10.5,30,2026-05-10 01:00:00
2095598847,"CROATIA 5.000.000.000   5000000000 Dinara 1993   P.  R 18  ""Krajina""   *RARE*   no serial   UNC",15,12,2026-05-10 01:00:00
2095598874,CROATIA 1.000  1000 kuna 26.5.1941  P. 4   VF,8,20,2026-05-05 01:00:00
2095598877,CROATIA 1.000 1000 kuna  1.9.1943  P. 12  VF,10,47,2026-05-05 01:00:00
2095598886,COSTA RICA 1.000 1000 Colones  11.9.2013  P. 274  * serie B *    polymer    UNC,3.5,16,2026-06-01 01:00:00
2095598889,COSTA RICA  5.000 5000 Colones  27.3.1996  P. 266   VF++,22.5,24,2026-05-09 01:00:00
2095598895,COSTA RICA  20 Colones  11.7.1973  P. 238   XF,8,22,2026-05-08 01:00:00
2095598892,"COSTA RICA  50 Colones  12.6.1974  P. 239   ""fancy serial 2040000""  *first date*   XF \ AU",27,28,2026-06-01 01:00:00
2095598898,COSTA RICA  10 Colones  2.4.1986  P. 237   UNC,3.5,17,2026-06-01 01:00:00
2095598901,COSTA RICA 5 Colones   4.10.1989   P. 236    UNC,3.5,15,2026-05-09 01:00:00
2095598904,COSTA RICA 1.000 1000 Colones  2.9.2009  P. 274  * serie A *    polymer    UNC,3.5,17,2026-06-01 01:00:00
2095598907,"COSTA RICA  10.000  10000 Colones  26.9.2007  P. 267   ""last date""    UNC",58,29,2026-06-01 01:00:00
2095598910,"COSTA RICA 20 Colones  28.6.1983  P. 252   ""tyvek""    *very rare*    VF \ XF",72.5,33,2026-06-01 01:00:00
2095598913,COSTA RICA 5 Colones   24.1.1990   P. 236    UNC,3.5,70,2026-05-09 01:00:00
2095598916,COSTA RICA  20.000 20000 Colones  14.9.2018 (issued 2020)  P. 284  new   polymer  UNC,63,31,2026-05-05 01:00:00
2095598919,COSTA RICA  5.000 5000 Colones  14.9.2018 (issued 2020)  P. 282  new   polymer  UNC,17,28,2026-05-05 01:00:00
2095598922,"CONGO Democratic Republic   50 Centimes   1.11.1997   P. 84 A  ""printer Tumba Bruk""    UNC",1.5,19,2026-05-06 01:00:00
2095598928,"CONGO Democratic Republic   5.000 5000 Francs  30.6.2013   P. 102  ""without serial""  **rare**   AU \ UNC",39,18,2026-05-07 01:00:00
2095598931,COSTA RICA 500 Colones 14.6.1989  P. 255    UNC,20,18,2026-05-07 01:00:00
2095598937,COSTA RICA 5 Colones   12.3.1981   P. 236    UNC,4.5,39,2026-06-01 01:00:00
2095598940,"CONGO Democratic Republic   20 Francs 1.11.1997   P. 88 A  ""printer HdM""    UNC",4,38,2026-05-07 01:00:00
2095598943,COSTA RICA 2 Colones  5.12.1967   P. 235   VF+,51.5,48,2026-05-07 01:00:00
